level_0,index,textDisplay
2795,2795,神作
2796,2796,韓国ミュージック・ビデオ人気5位これは日本も責任が重いぞ
2797,2797,遂に150万人の登録者が見えてきたな🎉
2798,2798,ロリ
2799,2799,給食中に流す曲にリクエストします
2800,2800,3:30くらいで長いなって思ってしまったので私は令和生まれってことでいいですか
2801,2801,38000000再生…え…
2802,2802,Japanse:これが今の25位です今聞くととても可愛いです作詞家が大声で叫びましたEnglish:This is the no.25 right now its very cute to hear right now now the lyrics writer got a shoutout
2803,2803,マジ助かるゥ
2804,2804,この曲が人気ミュージックランキングでKing Gnuの次に並んでる構図が面白すぎる
2805,2805,Real Akiba Boysの踊ってみたから来ました…神曲笑笑
2806,2806,え⁉️もう少しでいいねがチャンネル登録者100万人以上超えるだとそんなバカな
2807,2807,これにキレてるキチガイを見ながらコーヒーを飲むの気持ちええww
2808,2808,bilibili(中華版ニコニコみたいなやつ)で1000万回近く再生されてたの面白すぎる
2809,2809,特級呪物
2810,2810,なんでういママの曲がサブスクのチャート上位に来てるんや…と思ってこっち来たらバズり倒しててクソ笑ったわ何があったんや…
2811,2811,私はブラジル人ですがこの曲が大好きです
2812,2812,三重県の天才だぁー
2813,2813,12345めんなさいめっちゃ好き
2814,2814,我真的很喜歡這首歌❤
2815,2815,人気のミュージックビデオ2位になってアイドルより上なのやばすぎるワンチャン1位なるんじゃね毎日聞いてます
2816,2816,この曲聴いたら脳内にジャイ○ンが出て来てしまうw
2817,2817,MV公開から一か月経って初めて本家を見にきたのにバズりすぎてるから今までこの曲を聞かなかった日が一日もないのほんとに笑う
2818,2818,誰かと聞けないけど神曲
2819,2819,ウイビーム
2820,2820,自由にすればいいけどこれを公共の場で流したり歌ったりするのは違うからね仲の良い友達範囲で楽しむことが大切学校で流したりスーパーで流したりする奴は1:08まじで消えてちなみにこの曲は好きですよ
2821,2821,謝謝這首歌讓我上了FBI的通緝名單裡羽衣醬你真棒👍❤
2822,2822,9mmって曲にロリういダンスを合わせて車を魅せるまた新しいバズり方してるのすごい
2823,2823,エグっマリ箱越えちゃったよ…Vオリ曲でこれより再生回数高い曲って失礼しますがRIPの他に何があったっけ
2824,2824,2:27のういビームのところが好きすぎる
2825,2825,ごめんなさい🌟🖕
2826,2826,PVと曲で食いついた海外勢が歌詞を現地語訳してドン引きするまでが一連の流れ
2827,2827,1億再生おめでとう🎉
2828,2828,あなたを愛しているからわかりませんただ知っているのはあなたを100万回以上愛するでしょう
2829,2829,一億再生もおかしくないかもしれない
2830,2830,一億再生突破しねーかな…
2831,2831,頭に出てない曲ハマった
2832,2832,ダンスシーンかららきすたのような空気感をかんじあ
2833,2833,この音楽を聞いてここでアニメが踊っていたときここで夜寝るときはいつもこの小さなシグルエイの夢を見ますそして彼はいつもこう言います🗣️(ああ私はあなたの夢から抜け出しあなたを殺します)そして私がいつも怖くて鳥肌が立つのはここです😩次の日目が覚めて夜また彼の夢を見ながら眠りについたのですが彼がそんなことを言いましたそれから私は銃を手に取り夢から彼を撃ちましたそして三度目の夢で私は再び彼に会いました😭
2834,2834,Crunchyrollスタジオに行きアニメのオープニング曲を歌います
2835,2835,本当に助かるウ
2836,2836,今年の卒業でこれを歌うことになりました
2837,2837,最初煽ってル腹立つ💢💢
2838,2838,目標1億回再生
2839,2839,遂に裏方に回ったわらべばあちゃんが本気度Maxで来たな
2840,2840,伸びすぎだろ
2841,2841,救済...9歳のレクイエムか
2842,2842,日本の誇り
2843,2843,こんなにきしょい音楽は初めてきいたどゆことやこの曲意味わからん
2844,2844,こういう曲が流行るうちは日本は平和
2845,2845,止まる勢い知らないのほんとツボwwwwwww
2846,2846,約80年前に命をかけて戦い英霊となった方たちが守り抜いた日本は現在これが4000万再生されるような国らしい
2847,2847,血管疾患カーボンブラックビジネスカード尋常小学校物理的配達システム
2848,2848,曲は素晴らしいしアニメーションだけでなく歌詞も🫨でもまあまあ
2849,2849,すごく可愛いし歌詞も良いですね
2850,2850,救済(9歳)のレクイエムで掛けてる気がする
2851,2851,めざせ紅白
2852,2852,3:38のバイバイがどうしてもパイ◯ンにしか聞こえないロリと掛けてるとしたら天才にも程があるし作詞の方ロリ過ぎるだろ
2853,2853,日本しか作れないよこんな曲
2854,2854,救済って9歳の意味もあるよな
2855,2855,将来はお前なんかに好かれたくないって言うけど9歳だから好きなんだよういちゃんわかってるよね
2856,2856,サビで鳴ってるストリングスが気持ちいい
2857,2857,ビンゴ
2858,2858,多分この曲のメインってういびーむなんだけどロリういがキレキレに動くとこが想像以上に人気になっちゃった
2859,2859,何回か聞いて気づいたけど最初のところの救済のレクイエムと9歳しぐれうい9さいのレクイエムって掛けてるのかな
2860,2860,うい先生のチャンネルの総再生回数の実に1/4以上をこの動画が占めるという事実
2861,2861,ういビーム食らっちゃいました😢
2862,2862,最近電波曲流行ってて最高すぎるんだが!!
2863,2863,ふつうにサイコパス
2864,2864,日本人で良かったと思うのはこういう文化を楽しめることだなと常思うてかしぐれういさん多彩だな
2865,2865,あのニワトリが頭から離れない笑
2866,2866,いぉヴェティッシュエヴァンゲリオン
2867,2867,友達がこの曲の歌詞見てキレてたw
2868,2868,この曲が出せるのはういちゃんがボク達を信用してくれてるからだと願う
2869,2869,救済のレクイエムと9さいのレクイエムかかってるのか……この曲だからこそできる
2870,2870,このコメントを見つけた全てのロリコンに幸あれ
2871,2871,日本にいる人間としてこれは幸福とは正反対ですD:
2872,2872,最初が頭から離れてくれない
2873,2873,テスト中でも頭の中でずっとこの曲流れてるくらい中毒性ある
2874,2874,100万人耐久配信が3週間前現在の登録者数140万人……
2875,2875,ロリコン共撲滅しねえかなw
2876,2876,この曲がAdoの唱といい勝負してんの最高におもろい
2877,2877,その姿親に見せられますかぁのとこ最高すぎるんよ
2878,2878,神かお
2879,2879,この曲大嫌い!?私たちを侮辱する
2880,2880,本当に9歳なの
2881,2881,救済9歳
2882,2882,歌詞は本当に残酷です😅😅
2883,2883,9さいと救済を掛けてる説
2884,2884,こうゆう歌めっちゃくちゃ好きだからこのうちなかったら生きていけるけど生きていけなかったかもしれないこの歌聴いてよかったー❣️と思いましたこの歌を作ってくれてあるがとうございます❣️長文失礼しました
2885,2885,9歳のレクイエムですねwww
2886,2886,最初の救済のレクイエムと9歳のレクイエムかけてんのすこ(同じコメあったらすまん)
2887,2887,学校で流れました
2888,2888,その姿親に見せられますかぁが1番好き
2889,2889,可愛すぎて死
2890,2890,何回でも見えるは
2891,2891,0:59わぁじゃなくて嫌ぁに聞こえる
2892,2892,救済=9歳というつながりを感じます
2893,2893,怖っ
2894,2894,9歳のレクイエムか…
2895,2895,これは救済のレクイエムって9さいと掛けてるの今気づいた
2896,2896,この曲を学校で流して冷たい目で見られたわ
2897,2897,話題になってたから見てみたけどきっついねこれ
2898,2898,2:41この天の声誰だよww
2899,2899,1ヶ月前オリ曲出す↓3週間前オリ曲バズって登録者100万人いく↓現在この3週間で登録者がさらに増えて登録者140万人突破勢いがヤバい
2900,2900,めっちゃ悪口言ってる
2901,2901,友人たちこれを常に覚えておいてください逮捕された場合のみ違法です😭🤣😂😅😥😰🫣
2902,2902,伸び方異常で草おめでとうございますw
2903,2903,ボーダーオブエクスタシーに似たテイストがIOSYSらしさってやつだな
2904,2904,4000万突っ走れー
2905,2905,この曲去年からあってMVが出てからこれだけ有名になったってことはそれだけMVが素晴らしくて踊っているロリが大好きなロリコンが世の中にいっぱいいるってことなんだよね😊
2906,2906,かわいい❤
2907,2907,所に暴言吐いてて草
2908,2908,学校で歌ってる人居て嬉しかったそれも全然ようつべも見なそうな女子が
2909,2909,ういビームを上質な音響であじわいたいでつね
2910,2910,この曲で登録者が40万人くらい増えてるの草
2911,2911,Vtuberとか見ない友達に今流行ってる曲はなんだと思うって聞いたらロリ神レクイエムって言ってサビ歌ってくれたの嬉しかった
2912,2912,救済のレクイエムって9歳のレクイエムとも捉えられるよねつよい
2913,2913,YouTube Rewindとか今年もまだ作ってるのかな
